seed,method,f1,precision,recall,specificity,ba,mcc,auc,prauc,tn,fp,fn,tp
86001,weighted_all_sub150,0.7321428571428571,0.6949152542372882,0.7735849056603774,0.8301886792452831,0.8018867924528302,0.589167755454927,0.8741545033819864,0.7779039815661882,88,18,12,41
86001,rs_pool250_sub125,0.7663551401869159,0.7592592592592593,0.7735849056603774,0.8773584905660378,0.8254716981132075,0.6479515952918626,0.8734425062299751,0.7984486548736458,93,13,12,41
86001,avg_fixed_weighted,0.7222222222222222,0.7090909090909091,0.7358490566037735,0.8490566037735849,0.7924528301886793,0.5796671338052435,0.884122463510146,0.7911488911034853,90,16,14,39
86001,avg_fixed_rs,0.7592592592592593,0.7454545454545455,0.7735849056603774,0.8679245283018868,0.8207547169811321,0.635763953205751,0.8871484514061945,0.8024013842592843,92,14,12,41
86001,avg_three,0.7407407407407407,0.7272727272727273,0.7547169811320755,0.8584905660377359,0.8066037735849056,0.6077155435054972,0.8843004627981488,0.7936796522732816,91,15,13,40
86002,fixed125,0.7777777777777778,0.7636363636363637,0.7924528301886793,0.8773584905660378,0.8349056603773586,0.6638123629060046,0.8825204699181204,0.7976180376000229,93,13,11,42
86002,weighted_all_sub150,0.7706422018348624,0.75,0.7924528301886793,0.8679245283018868,0.8301886792452831,0.6517340573833763,0.8777144891420435,0.8010393983479758,92,14,11,42
86002,rs_pool250_sub125,0.7387387387387387,0.7068965517241379,0.7735849056603774,0.839622641509434,0.8066037735849056,0.6005147444880591,0.8684585261658954,0.7843696163085452,89,17,12,41
86002,avg_fixed_weighted,0.7636363636363637,0.7368421052631579,0.7924528301886793,0.8584905660377359,0.8254716981132075,0.6398771166858559,0.8821644713421146,0.7963086546313648,91,15,11,42
86002,avg_fixed_rs,0.7889908256880734,0.7678571428571429,0.8113207547169812,0.8773584905660378,0.8443396226415094,0.679665516985521,0.8819864720541118,0.8038908992786,93,13,10,43
86002,avg_three,0.7777777777777778,0.7636363636363637,0.7924528301886793,0.8773584905660378,0.8349056603773586,0.6638123629060046,0.8814524741901033,0.802680841990916,93,13,11,42
86003,fixed125,0.7857142857142857,0.7457627118644068,0.8301886792452831,0.8584905660377359,0.8443396226415094,0.6720194710657761,0.9106443574225704,0.8387037444333207,91,15,9,44
86003,weighted_all_sub150,0.8070175438596491,0.7540983606557377,0.8679245283018868,0.8584905660377359,0.8632075471698113,0.7042028396309278,0.9163403346386616,0.8483195023116038,91,15,7,46
86003,rs_pool250_sub125,0.8067226890756303,0.7272727272727273,0.9056603773584906,0.8301886792452831,0.8679245283018868,0.7039894693960471,0.9115343538625844,0.8213885572023651,88,18,5,48
86003,avg_fixed_weighted,0.8070175438596491,0.7540983606557377,0.8679245283018868,0.8584905660377359,0.8632075471698113,0.7042028396309278,0.9154503381986472,0.8476477220967134,91,15,7,46
86003,avg_fixed_rs,0.7964601769911505,0.75,0.8490566037735849,0.8584905660377359,0.8537735849056605,0.6881023532039754,0.9154503381986472,0.8415088529493029,91,15,8,45
86003,avg_three,0.7931034482758621,0.7301587301587301,0.8679245283018868,0.839622641509434,0.8537735849056605,0.6819309069874763,0.9172303310786756,0.8447959846274853,89,17,7,46
86004,fixed125,0.7350427350427351,0.671875,0.8113207547169812,0.8018867924528302,0.8066037735849056,0.5894494532143845,0.8972944108223567,0.8391106483734052,85,21,10,43
86004,weighted_all_sub150,0.7478260869565218,0.6935483870967742,0.8113207547169812,0.8207547169811321,0.8160377358490567,0.610911208079347,0.8899964400142399,0.8163727541528423,87,19,10,43
86004,rs_pool250_sub125,0.7130434782608696,0.6612903225806451,0.7735849056603774,0.8018867924528302,0.7877358490566038,0.5562027416841815,0.8851904592381631,0.8039482983946549,85,21,12,41
86004,avg_fixed_weighted,0.7350427350427351,0.671875,0.8113207547169812,0.8018867924528302,0.8066037735849056,0.5894494532143845,0.8960484158063367,0.8300401853899229,85,21,10,43
86004,avg_fixed_rs,0.7304347826086957,0.6774193548387096,0.7924528301886793,0.8113207547169812,0.8018867924528302,0.5835569748817642,0.8932004271982913,0.8281430327640206,86,20,11,42
86004,avg_three,0.7304347826086957,0.6774193548387096,0.7924528301886793,0.8113207547169812,0.8018867924528302,0.5835569748817642,0.8939124243503025,0.8275129360085649,86,20,11,42
